Occurred,City,State,Country
"06/07/2023 20:20","Panama City","FL","USA"
"06/07/2023 20:20","Baker ?","CA","USA"
"06/07/2023 15:45","DeLand","FL","USA"
"06/07/2023 12:06","Peoria","AZ","USA"
"06/07/2023 10:26","Highway 20","NM","USA"
"06/06/2023 23:22","Wildwood/Crest","NJ","USA"
"06/06/2023 22:30","Williamson","NY","USA"
"06/06/2023 22:00","Jekyll Island","GA","USA"
"06/06/2023 21:45","Jekyll Island","GA","USA"
"06/06/2023 21:00","Ardmore","AL","USA"
"06/06/2023 20:54","Myrtle Beach","SC","USA"
"06/06/2023 19:33","NEW BRITAIN","CT","USA"
"06/06/2023 11:30","Kerrville","TX","USA"
"06/05/2023 23:00","Benton Harbor","MI","USA"
"06/05/2023 16:57","Pensacola","FL","USA"
"06/05/2023 14:43","Gainesville","VA","USA"
"06/05/2023 13:48","Fairbanks","AK","USA"
"06/05/2023 09:28","Rio Rancho","NM","USA"
"06/05/2023 08:40","Oro Valley","AZ","USA"
"06/05/2023 04:01","Acton","MA","USA"
"06/04/2023 23:45","Woodland","WA","USA"
"06/04/2023 23:16","Issaquah","WA","USA"
"06/04/2023 20:45","Houston","TX","USA"
"06/04/2023 20:45","Houston","TX","USA"
"06/04/2023 20:30","","WA","USA"
"06/04/2023 20:22","Herndon","VA","USA"
"06/04/2023 19:30","Willis","TX","USA"
"06/04/2023 12:34","Moses Lake","WA","USA"
"06/04/2023 12:04","dixon","CA","USA"
"06/03/2023 23:30","Dresher","PA","USA"
"06/03/2023 23:15","Moses Lake","WA","USA"
"06/03/2023 23:07","Blaine","WA","USA"
"06/03/2023 22:35","Martinez","CA","USA"
"06/03/2023 22:20","About 3 miles north of Monroe Oregon","OR","USA"
"06/03/2023 22:03","St Johns","FL","USA"
"06/03/2023 21:41","Bellevue","WA","USA"
"06/03/2023 21:37","Independence","MO","USA"
"06/03/2023 21:30","Green Cove Springs","FL","USA"
"06/03/2023 20:36","Marana","AZ","USA"
"06/03/2023 16:35","Mesa Vista","CA","USA"
"06/03/2023 10:00","Bad Axe","MI","USA"
"06/03/2023 10:00","BadAxe","MI","USA"
"06/03/2023 01:00","Orlando area","FL","USA"
"06/03/2023 00:48","Altoona","IA","USA"
"06/02/2023 23:37","Kelso","WA","USA"
"06/02/2023 22:55","AKRON","OH","USA"
"06/02/2023 22:46","Katy","TX","USA"
"06/02/2023 22:15","Santa clara","CA","USA"
"06/02/2023 21:14","Norwalk","IA","USA"
"06/02/2023 21:02","Arlington","VA","USA"
"06/02/2023 21:00","Roan Mountain","TN","USA"
"06/02/2023 16:00","East Atlantic Beach","NY","USA"
"06/02/2023 10:02","Hubert","NC","USA"
"06/02/2023 04:14","Mattawan","MI","USA"
"06/02/2023 01:21","Lakewood","OH","USA"
"06/01/2023 23:45","San Antonio","TX","USA"
"06/01/2023 23:44","","-","USA"
"06/01/2023 22:30","Mount Vernon","WA","USA"
"06/01/2023 21:55","Rockville","MD","USA"
"06/01/2023 21:30","New Port Richey","FL","USA"
"06/01/2023 21:15","New Bedford","MA","USA"
"06/01/2023 21:10","Lexington","KY","USA"
"06/01/2023 21:06","Chesterfield","VA","USA"
"06/01/2023 21:00","Clinton","IN","USA"
"06/01/2023 20:01","Queen Creek","AZ","USA"
"06/01/2023 13:55","Sylvania","OH","USA"
"06/01/2023 11:03","Harrisburg","NC","USA"
"06/01/2023 05:45","Bozeman","MT","USA"
"06/01/2023 04:30","Rome","GA","USA"
"06/01/2023 04:00","mansfield/miffland","OH","USA"
"06/01/2023 02:30","Winter Park","FL","USA"
"06/01/2023 00:00","Spokane","WA","USA"
"05/31/2023 23:30","Panama City Beach","FL","USA"
"05/31/2023 22:32","McAllen","TX","USA"
"05/31/2023 21:46","LIBERTY TOWNSHIP","OH","USA"
"05/31/2023 21:39","Victorville","CA","USA"
"05/31/2023 21:15","Bentonville","AR","USA"
"05/31/2023 21:00","Manchester","TN","USA"
"05/31/2023 11:14","Plainfield","IL","USA"
"05/30/2023 22:27","Romeo","MI","USA"
"05/30/2023 22:05","Coweta","OK","USA"
"05/30/2023 22:04","Las vegas","NV","USA"
"05/30/2023 21:59","SAND SPRINGS","OK","USA"
"05/30/2023 21:57","Herington","KS","USA"
"05/30/2023 21:55","Glenpool","OK","USA"
"05/30/2023 21:55","Cassville","MO","USA"
"05/30/2023 21:52","broken arrow","OK","USA"
"05/30/2023 21:43","Las Vegas","NV","USA"
"05/30/2023 21:42","St. James/Rolla","MO","USA"
"05/30/2023 21:12","Lakewood","CO","USA"
"05/30/2023 18:20","Morgantown","WV","USA"
"05/30/2023 00:23","North Miami","FL","USA"
"05/29/2023 22:22","Roseville","CA","USA"
"05/29/2023 21:31","Morrison","CO","USA"
"05/29/2023 21:20","Springhill","FL","USA"
"05/29/2023 21:00","Lake Havasu","AZ","USA"
"05/29/2023 20:32","Palm Beach Gardens","FL","USA"
"05/29/2023 18:08","New Lebanon","OH","USA"
"05/29/2023 17:30","Tyrone","GA","USA"
"05/29/2023 16:20","Wilmington","NC","USA"
"05/29/2023 00:18","Montrose","MN","USA"
"05/28/2023 23:00","Atlanta","GA","USA"
"05/28/2023 22:00","Volo","IL","USA"
"05/28/2023 21:55","Fredericksburg","TX","USA"
"05/28/2023 21:30","Sullivan","ME","USA"
"05/28/2023 21:27","Williamstown","VT","USA"
"05/28/2023 21:00","Wilton","CT","USA"
"05/28/2023 20:25","College park","GA","USA"
"05/28/2023 16:00","Woodland","WA","USA"
"05/28/2023 14:24","Levittown","NY","USA"
"05/28/2023 12:45","Florham Park","NJ","USA"
"05/27/2023 23:45","Boise","ID","USA"
"05/27/2023 23:10","Carter lake","IA","USA"
"05/27/2023 23:00","Silver Cliff","WI","USA"
"05/27/2023 22:25","Clinton","NJ","USA"
"05/27/2023 22:17","Snow Shoe","PA","USA"
"05/27/2023 21:50","Weatherford","TX","USA"
"05/27/2023 21:45","Callicoon","NY","USA"
"05/27/2023 21:38","Wayne","NJ","USA"
"05/27/2023 21:30","Griswold","CT","USA"
"05/27/2023 21:20","Washingtonville","NY","USA"
"05/27/2023 21:02","Death valley national park","CA","USA"
"05/27/2023 21:00","Ruidoso","NM","USA"
"05/27/2023 20:45","Lake Havasu","AZ","USA"
"05/27/2023 20:34","Highlands","NC","USA"
"05/27/2023 20:30","Elgin","IL","USA"
"05/27/2023 20:21","Huntsville","AL","USA"
"05/27/2023 14:30","Edmond","OK","USA"
"05/27/2023 09:35","PANAMA CITY BEACH","FL","USA"
"05/27/2023 03:20","Barrington","NH","USA"
"05/27/2023 01:19","Tobay Beach, Massapequa, Town of Oyster Bay","NY","USA"
"05/26/2023 23:00","Allendale","MI","USA"
"05/26/2023 22:10","Nicholasville","KY","USA"
"05/26/2023 22:03","Streamwood","IL","USA"
"05/26/2023 22:00","Edison","NJ","USA"
"05/26/2023 21:55","Yakima","WA","USA"
"05/26/2023 21:35","Wesley Chapel","FL","USA"
"05/26/2023 21:20","Hueytown","AL","USA"
"05/26/2023 20:00","VALLEJO","CA","USA"
"05/26/2023 19:30","San Francisco","CA","USA"
"05/26/2023 18:45","Detroit","MI","USA"
"05/26/2023 16:50","Watsonville","CA","USA"
"05/26/2023 15:10","Seattle","WA","USA"
"05/26/2023 12:30","Bradenton","FL","USA"
"05/26/2023 10:23","Henderson","NV","USA"
"05/26/2023 00:05","phoenix","AZ","USA"
"05/25/2023 23:30","Mosinee","WI","USA"
"05/25/2023 22:18","Laconia","NH","USA"
"05/25/2023 21:40","Bloomsburg","PA","USA"
"05/25/2023 21:09","Tower City","PA","USA"
"05/25/2023 19:56","Hope","ID","USA"
"05/25/2023 19:26","Liberty","UT","USA"
"05/25/2023 16:38","Shrewsbury","PA","USA"
"05/25/2023 12:29","Hillsboro","OR","USA"
"05/24/2023 21:49","Mansfield","OH","USA"
"05/24/2023 17:25","Wesley Chapel","FL","USA"
"05/24/2023 09:06","Portland","OR","USA"
"05/23/2023 22:31","Canton","OH","USA"
"05/23/2023 21:15","Florence","SC","USA"
"05/23/2023 19:00","Winchester","KY","USA"
"05/23/2023 08:42","Andover","MA","USA"
"05/22/2023 21:59","Buffalo","NY","USA"
"05/22/2023 21:29","Dulles","WV","USA"
"05/22/2023 21:18","Vero Beach","FL","USA"
"05/22/2023 20:24","Jordan","MN","USA"
"05/22/2023 20:02","Pittsburgh","PA","USA"
"05/22/2023 19:40","Kelseyville","CA","USA"
"05/22/2023 14:00","Kent","WA","USA"
"05/22/2023 04:50","Westport","MA","USA"
"05/22/2023 03:20","wild rose","WI","USA"
"05/21/2023 23:00","Indianapolis","IN","USA"
"05/21/2023 23:00","Sedalia","MO","USA"
"05/21/2023 22:30","Sea isle city","NJ","USA"
"05/21/2023 21:18","Rockwood","ME","USA"
"05/21/2023 20:30","Palmdale","CA","USA"
"05/21/2023 20:07","Tucson","AZ","USA"
"05/21/2023 19:30","Milwaukee","WI","USA"
"05/21/2023 18:54","Barstoe","CA","USA"
"05/21/2023 18:16","Pendacola","FL","USA"
"05/21/2023 10:02","Panama City Beach","FL","USA"
"05/21/2023 08:19","McMinnville","TN","USA"
"05/21/2023 07:26","Hickory Flat","GA","USA"
"05/21/2023 00:44","Sartell","MN","USA"
"05/21/2023 00:00","Fargo","ND","USA"
"05/20/2023 22:15","Ruckersville","VA","USA"
"05/20/2023 22:08","Round Mountain","CA","USA"
"05/20/2023 21:44","Pine Bluff","AR","USA"
"05/20/2023 20:50","Becket","MA","USA"
"05/20/2023 16:30","Orange","CA","USA"
"05/20/2023 11:35","Haslet","TX","USA"
"05/20/2023 10:00","Seattle","WA","USA"
"05/20/2023 05:00","Honolulu","HI","USA"
"05/19/2023 23:21","Redfield","AR","USA"
"05/19/2023 22:30","Perham","MN","USA"
"05/19/2023 22:15","Watsonville","CA","USA"
"05/19/2023 21:50","Bowdoinham","ME","USA"
"05/19/2023 21:45","Eugene","OR","USA"
"05/19/2023 21:13","Ukiah","CA","USA"
"05/19/2023 21:00","Plainfield","IN","USA"
"05/19/2023 20:49","Katy","TX","USA"
"05/19/2023 19:58","Boulder","CO","USA"
"05/19/2023 19:20","Sebring","FL","USA"
"05/19/2023 14:45","Walpole","NH","USA"
"05/19/2023 10:00","Vero Beach","FL","USA"
"05/19/2023 09:45","Lakeville","PA","USA"
"05/19/2023 01:49","Harrisburg East of I5","OR","USA"
"05/19/2023 01:10","Skiatook","OK","USA"
"05/18/2023 22:00","Leetonia","PA","USA"
"05/18/2023 13:27","Hurricane","UT","USA"
"05/18/2023 11:28","San Jose","CA","USA"
"05/17/2023 23:20","Sharpsville","IN","USA"
"05/17/2023 22:30","Lynnwood","WA","USA"
"05/17/2023 22:14","Chicago","IL","USA"
"05/17/2023 21:50","Jeffersonville","IN","USA"
"05/17/2023 21:49","Sterling City","TX","USA"
"05/17/2023 19:45","Prescott","AZ","USA"
"05/17/2023 15:30","Santa Barbara","CA","USA"
"05/17/2023 01:30","Pahrump","NV","USA"
"05/16/2023 23:59","Castle Rock","WA","USA"
"05/16/2023 22:45","Claremont","CA","USA"
"05/16/2023 22:30","Albany","OR","USA"
"05/16/2023 21:20","Lawndale","NC","USA"
"05/16/2023 19:00","Oro Valley AZ","AZ","USA"
"05/16/2023 19:00","Tucson","AZ","USA"
"05/16/2023 03:20","Viola","AR","USA"
"05/15/2023 22:41","SHARPSVILLE","IN","USA"
"05/15/2023 22:30","Lawton","MI","USA"
"05/15/2023 16:35","Fenton","MI","USA"
"05/15/2023 04:00","Ramsey","NJ","USA"
"05/14/2023 23:47","Chander","OK","USA"
"05/14/2023 22:20","College city","CA","USA"
"05/14/2023 22:15","jackson township","NJ","USA"
"05/14/2023 22:09","Mt Royal","NJ","USA"
"05/14/2023 22:00","Brodheadsville, PA","PA","USA"
"05/14/2023 21:55","Deer Park","AL","USA"
"05/14/2023 21:40","Thermopolis","WY","USA"
"05/14/2023 21:40","Cannon Beach","OR","USA"
"05/14/2023 21:35","Portland","OR","USA"
"05/14/2023 21:30","Klamath Falls","OR","USA"
"05/14/2023 20:40","Athens","AL","USA"
"05/14/2023 20:00","The Villages","FL","USA"
"05/14/2023 18:04","Little Canada","MN","USA"
"05/14/2023 11:57","Simnasho","OR","USA"
"05/14/2023 10:45","Troy","NY","USA"
"05/14/2023 04:30","Chillicothe","TX","USA"
"05/14/2023 03:14","Clackamas","OR","USA"
"05/14/2023 02:29","Greenup","IL","USA"
"05/14/2023 00:21","Monmouth","OR","USA"
"05/13/2023 23:59","Myrtle Beach","SC","USA"
"05/13/2023 22:59","Shelton","CT","USA"
"05/13/2023 22:17","jacksonville","FL","USA"
"05/13/2023 22:17","Lake katrine","NY","USA"
"05/13/2023 22:15","Lebanon","PA","USA"
"05/13/2023 22:05","","VA","USA"
"05/13/2023 21:53","BOWIE","MD","USA"
"05/13/2023 21:52","Desoto","TX","USA"
"05/13/2023 21:45","Louisville","KY","USA"
"05/13/2023 21:30","Pike Road","AL","USA"
"05/13/2023 21:30","Vonore","TN","USA"
"05/13/2023 20:00","Klamath falls","OR","USA"
"05/13/2023 15:45","Boston","MA","USA"
"05/13/2023 14:21","Los Angeles","CA","USA"
"05/13/2023 01:00","Houston","TX","USA"
"05/12/2023 23:11","Oviedo","FL","USA"
"05/12/2023 23:10","Owasso","OK","USA"
"05/12/2023 23:01","Buffalo","NY","USA"
"05/12/2023 22:41","Sharpsville","IN","USA"
"05/12/2023 22:00","Chapmanville","WV","USA"
"05/12/2023 21:53","Inola","OK","USA"
"05/12/2023 21:15","Lincoln","NE","USA"
"05/12/2023 21:04","Bucksport","ME","USA"
"05/12/2023 20:00","Boerne","TX","USA"
"05/12/2023 19:57","Kearny","AZ","USA"
"05/12/2023 17:24","","OR","USA"
"05/12/2023 16:42","Broad Brook","CT","USA"
"05/12/2023 13:07","Moodus","CT","USA"
"05/12/2023 11:01","Buffalo","NY","USA"
"05/11/2023 23:05","Lawrenceburg","IN","USA"
"05/11/2023 22:50","Montrose","MN","USA"
"05/11/2023 22:37","Coxsackie","NY","USA"
"05/11/2023 22:11","Renton","WA","USA"
"05/11/2023 04:06","Cottonwood","AZ","USA"
"05/11/2023 00:10","Mecosta","MI","USA"
"05/10/2023 22:16","Mill city","OR","USA"
"05/10/2023 21:12","Hendersonville","NC","USA"
"05/10/2023 20:00","Oak Harbor","WA","USA"
"05/10/2023 19:30","Hyannis","MA","USA"
"05/10/2023 12:00","Indianapolis","IN","USA"
"05/10/2023 08:00","Marathon","FL","USA"
"05/10/2023 02:50","Albany","OR","USA"
"05/10/2023 02:35","Duluth","MN","USA"
"05/10/2023 01:33","Comer","GA","USA"
"05/10/2023 01:13","Chalamette","LA","USA"
"05/10/2023 00:00","Highland","MD","USA"
"05/09/2023 22:48","Sharpsville","IN","USA"
"05/09/2023 21:20","Livonia","MI","USA"
"05/09/2023 21:00","Austin","TX","USA"
"05/09/2023 20:00","King","NC","USA"
"05/09/2023 13:17","Boulder","CO","USA"
"05/09/2023 11:00","Peshtigo","WI","USA"
"05/09/2023 09:05","Winter Garden","FL","USA"
"05/08/2023 23:00","Cape Coral","FL","USA"
"05/08/2023 21:47","Plano","TX","USA"
"05/08/2023 19:49","West hills","CA","USA"
"05/08/2023 12:30","Hazle Township","PA","USA"
"05/07/2023 23:07","North Ridgeville","OH","USA"
"05/07/2023 22:26","Saint Cloud","MN","USA"
"05/07/2023 22:00","Tampa","FL","USA"
"05/07/2023 21:15","Des moines","IA","USA"
"05/07/2023 20:00","Los Angeles","CA","USA"
"05/07/2023 13:58","New York","NY","USA"
"05/07/2023 01:55","VALDOSTA","GA","USA"
"05/07/2023 01:42","McKinney","TX","USA"
"05/07/2023 01:00","La Mirada","CA","USA"
"05/06/2023 22:10","West Seneca","NY","USA"
"05/06/2023 21:55","Hamburg","NY","USA"
"05/06/2023 21:15","?Independence","MO","USA"
"05/06/2023 21:15","Oak Grove","MO","USA"
"05/06/2023 21:15","Centerport","NY","USA"
"05/06/2023 21:00","Wallingford","CT","USA"
"05/06/2023 20:20","Mesa","AZ","USA"
"05/06/2023 20:00","Rock Springs","WY","USA"
"05/06/2023 19:00","Howell","MI","USA"
"05/06/2023 18:24","Chula Vista","CA","USA"
"05/06/2023 17:51","Franklin","IN","USA"
"05/06/2023 17:51","Franklin","IN","USA"
"05/06/2023 11:45","Worcester","MA","USA"
"05/06/2023 10:27","Presque Isle","ME","USA"
"05/06/2023 08:46","Fairfax","VA","USA"
"05/06/2023 01:32","Reedsville","OH","USA"
"05/05/2023 23:00","Pacifica","CA","USA"
"05/05/2023 21:50","Reedley","CA","USA"
"05/05/2023 21:30","Aurora","CO","USA"
"05/05/2023 21:25","Arvada","CO","USA"
"05/05/2023 21:23","Littleton","CO","USA"
"05/05/2023 20:00","Payson","AZ","USA"
"05/05/2023 20:00","Gladstone","VA","USA"
"05/05/2023 19:25","Buffalo","NY","USA"
"05/05/2023 16:45","San Bernardino","CA","USA"
"05/05/2023 09:27","Scottsdale","AZ","USA"
"05/05/2023 00:00","Green Cove Springs","FL","USA"
"05/04/2023 22:00","Loveland","CO","USA"
"05/04/2023 21:45","Hickory","NC","USA"
"05/04/2023 21:25","Hoschton","GA","USA"
"05/04/2023 21:25","Newark","OH","USA"
"05/04/2023 21:15","Easton","MD","USA"
"05/04/2023 21:00","Ann Arbor","MI","USA"
"05/04/2023 20:12","Panama","NE","USA"
"05/04/2023 20:00","","WA","USA"
"05/04/2023 19:45","Lincoln","NE","USA"
"05/04/2023 05:00","Logan","WV","USA"
"05/04/2023 01:42","Conway","SC","USA"
"05/03/2023 23:00","","NM","USA"
"05/03/2023 21:25","Alexandria","KY","USA"
"05/03/2023 17:27","San Diego","CA","USA"
"05/03/2023 13:32","Warner Robins","GA","USA"
"05/03/2023 05:40","Grand Canyon south rim","AZ","USA"
"05/03/2023 04:00","Franklin","TN","USA"
"05/03/2023 01:45","Albuquerque","NM","USA"
"05/02/2023 22:06","Yapank","NY","USA"
"05/02/2023 22:00","bagdad","AZ","USA"
"05/02/2023 19:04","San Juan","PR","USA"
"05/02/2023 16:02","Ozone","AR","USA"
"05/02/2023 12:15","buffalo junction","VA","USA"
"05/02/2023 09:20","West chester","PA","USA"
"05/02/2023 08:45","North Richland hills","TX","USA"
"05/02/2023 04:46","Falkville","AL","USA"
"05/02/2023 01:59","Grand Island","NE","USA"
"05/02/2023 00:23","Las Vegas","NV","USA"
"05/01/2023 23:46","Bridgeport","CT","USA"
"05/01/2023 22:00","Newport","WA","USA"
"05/01/2023 21:50","Norlina","NC","USA"
"05/01/2023 21:17","Mount Carmel","PA","USA"
"05/01/2023 21:13","Meredith","NH","USA"
"05/01/2023 19:00","Chesapeake","VA","USA"
"05/01/2023 05:00","Browning","MT","USA"
"05/01/2023 03:32","Grand Bay","AL","USA"
"05/01/2023 01:30","Comer","GA","USA"
"04/30/2023 20:30","Miami Beach","FL","USA"
"04/30/2023 20:30","Hypoluxo","FL","USA"
"04/30/2023 20:30","Punta Gorda","FL","USA"
"04/30/2023 20:30","Charleston","SC","USA"
"04/30/2023 20:30","Sebring","FL","USA"
"04/30/2023 20:29","Pembroke Pines","FL","USA"
"04/30/2023 20:25","Hobe Sound","FL","USA"
"04/30/2023 20:25","Fort Worth","TX","USA"
"04/30/2023 20:15","Chiefland","FL","USA"
"04/30/2023 19:40","Stuart","FL","USA"
"04/30/2023 18:02","Pittsfield","IL","USA"
"04/30/2023 16:50","Nevada","TX","USA"
"04/30/2023 15:30","West Bloomfield","MI","USA"
"04/30/2023 14:00","Alma","CO","USA"
"04/30/2023 03:40","Downers Grove","IL","USA"
"04/30/2023 02:30","Jones","OK","USA"
"04/30/2023 02:22","Concord","NH","USA"
"04/30/2023 00:18","Alvin","TX","USA"
"04/29/2023 23:20","Parkville","KS","USA"
"04/29/2023 20:20","Augusta","GA","USA"
"04/29/2023 20:06","El Mirage","AZ","USA"
"04/29/2023 19:30","Charlotte","NC","USA"
"04/29/2023 03:00","Tonawanda","NY","USA"
"04/29/2023 01:00","PRESCOTT VALLEY","AZ","USA"
"04/28/2023 20:56","Saugerties (Malden)","NY","USA"
"04/28/2023 20:55","Milwaukee","WI","USA"
"04/28/2023 05:00","Woodland","WA","USA"
"04/28/2023 02:15","Cheyenne","WY","USA"
"04/27/2023 22:59","Losantville","IN","USA"
"04/27/2023 21:50","Covington","LA","USA"
"04/27/2023 21:30","Coeburn","VA","USA"
"04/27/2023 20:30","Portland","OR","USA"
"04/27/2023 15:34","Chino Valley","AZ","USA"
"04/27/2023 11:50","Lacey","WA","USA"
"04/27/2023 09:30","Lansing","MI","USA"
"04/27/2023 03:09","Crawford","CO","USA"
"04/27/2023 02:51","Albuquerque","NM","USA"
"04/27/2023 02:50","Fruita","CO","USA"
"04/27/2023 00:00","Woodstock","IL","USA"
"04/26/2023 22:30","Reidsville","NC","USA"
"04/26/2023 21:15","Syracuse","UT","USA"
"04/26/2023 17:36","Memphis","TN","USA"
"04/26/2023 12:00","Echo canyon","UT","USA"
"04/26/2023 10:50","New Boston","MI","USA"
"04/26/2023 00:37","Chicago","IL","USA"
"04/25/2023 21:10","Kent","WA","USA"
"04/25/2023 13:00","Danville","CA","USA"
"04/25/2023 12:00","Omaha","NE","USA"
"04/25/2023 05:15","Seymour","IN","USA"
"04/25/2023 04:38","Mt. Vermon","OH","USA"
"04/25/2023 04:32","Columbus","OH","USA"
"04/25/2023 03:00","Indian Island","WA","USA"
"04/24/2023 20:23","Belvidere","IL","USA"
"04/24/2023 14:32","San Jose","CA","USA"
"04/24/2023 11:20","Sioux Falls","SD","USA"
"04/23/2023 23:28","Waukesha","WI","USA"
"04/23/2023 22:19","Sunny Isles Beach","FL","USA"
"04/23/2023 18:04","Gainesville","FL","USA"
"04/23/2023 14:30","Goleta/Santa Barbara","CA","USA"
"04/23/2023 14:30","Lake Havasu City","AZ","USA"
"04/23/2023 04:14","Woodcliff lake","NJ","USA"
"04/23/2023 02:00","Ramona","CA","USA"
"04/22/2023 22:53","Huntsville","AL","USA"
"04/22/2023 22:30","Riverton","UT","USA"
"04/22/2023 22:00","Upland","CA","USA"
"04/22/2023 20:41","Clearwater","FL","USA"
"04/22/2023 19:49","Maryville","TN","USA"
"04/22/2023 19:00","Spokane Valley","WA","USA"
"04/22/2023 17:10","Uniontown","PA","USA"
"04/22/2023 02:50","Franklin","GA","USA"
"04/22/2023 02:34","seneca","IL","USA"
"04/22/2023 02:30","Franklin","GA","USA"
"04/22/2023 00:07","Austin","TX","USA"
"04/21/2023 22:00","Los Angeles","CA","USA"
"04/21/2023 21:50","Provo","UT","USA"
"04/21/2023 21:25","Granbury","TX","USA"
"04/21/2023 21:20","Altoona","PA","USA"
"04/21/2023 20:43","Lakeville","MA","USA"
"04/21/2023 19:35","Niederwald","TX","USA"
"04/21/2023 19:08","Green Valley","AZ","USA"
"04/21/2023 14:20","Stanley","NM","USA"
"04/21/2023 00:24","Largo","FL","USA"
"04/21/2023 00:05","Ardmore","OK","USA"
"04/20/2023 23:17","Dublin","OH","USA"
"04/20/2023 22:17","San Geronimo","CA","USA"
"04/20/2023 22:16","San Geronimo","CA","USA"
"04/20/2023 21:30","Ambridge","PA","USA"
"04/20/2023 20:43","Baltimore","MD","USA"
"04/20/2023 16:15","Las Vegas","NV","USA"
"04/20/2023 14:00","Ware","MA","USA"
"04/20/2023 12:12","Paulina","LA","USA"
"04/20/2023 06:14","Margate","FL","USA"
"04/20/2023 02:12","Centerton","AR","USA"
"04/20/2023 00:00","TN Johnson City","TN","USA"
"04/19/2023 23:00","Mandeville","LA","USA"
"04/19/2023 22:00","New York","NY","USA"
"04/19/2023 20:40","Wayzata","MN","USA"
"04/19/2023 19:42","San Clemente","CA","USA"
"04/19/2023 19:30","Tarpon springs","FL","USA"
"04/19/2023 07:01","Humboldt","TN","USA"
"04/19/2023 04:00","Encino","CA","USA"
"04/19/2023 00:30","Texarkana","AR","USA"
"04/18/2023 23:44","Vernon","TX","USA"
"04/18/2023 23:07","Paradise","UT","USA"
"04/18/2023 22:17","Lancaster","PA","USA"
"04/18/2023 21:30","Lawtell","LA","USA"
"04/18/2023 21:10","Cairo","NY","USA"
"04/18/2023 21:00","Longs","SC","USA"
"04/18/2023 17:50","Mechanicsburg","PA","USA"
"04/18/2023 03:00","Corpus Christi","TX","USA"
"04/18/2023 01:30","Purcellville","VA","USA"
"04/17/2023 21:50","Virginia Beach","VA","USA"
"04/17/2023 21:08","Highland","IL","USA"
"04/17/2023 20:35","Ruidoso Downs","NM","USA"
"04/17/2023 17:58","Tomball","TX","USA"
"04/17/2023 00:33","","-","USA"
"04/16/2023 22:30","Pryor","OK","USA"
"04/16/2023 21:00","Castle Rock","WA","USA"
"04/16/2023 20:45","Lumberton","MS","USA"
"04/16/2023 18:42","Tybee Island","GA","USA"
"04/16/2023 12:00","Nashville","TN","USA"
"04/16/2023 03:00","Mendota","IL","USA"
"04/16/2023 01:20","duncan","CO","USA"
"04/15/2023 22:45","Tuba city","AZ","USA"
"04/15/2023 21:08","Baltimore","MD","USA"
"04/15/2023 21:00","Newberg","OR","USA"
"04/15/2023 20:30","Avon park","FL","USA"
"04/15/2023 14:53","Manassas Park","VA","USA"
"04/15/2023 14:50","Salem","NH","USA"
"04/15/2023 14:30","Tulare","CA","USA"
"04/15/2023 12:45","Livermore/Sky over East Bay Area","CA","USA"
